C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_37_631.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_37_631.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_37_631.jpg,-1,0.8496269,0,2.785338
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_37_720.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_37_720.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_37_720.jpg,0,1,0,3.863297
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_37_788.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_37_788.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_37_788.jpg,-0.1,1,0,4.563404
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_37_864.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_37_864.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_37_864.jpg,0,1,0,5.490034
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_37_950.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_37_950.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_37_950.jpg,0,1,0,6.41002
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_021.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_021.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_021.jpg,0,1,0,7.322786
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_094.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_094.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_094.jpg,-0.05,1,0,8.002315
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_172.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_172.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_172.jpg,-0.25,1,0,8.887527
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_256.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_256.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_256.jpg,-0.5000001,1,0,9.946923
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_330.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_330.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_330.jpg,-0.6500001,1,0,10.55505
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_408.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_408.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_408.jpg,0,1,0,11.37403
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_497.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_497.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_497.jpg,0,1,0,12.51023
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_569.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_569.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_569.jpg,0,1,0,13.0658
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_650.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_650.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_650.jpg,-0.05,1,0,13.8892
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_737.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_737.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_737.jpg,-0.3,1,0,15.09967
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_810.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_810.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_810.jpg,-0.45,1,0,15.44431
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_884.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_884.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_884.jpg,-0.6500001,1,0,16.18861
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_38_975.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_38_975.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_38_975.jpg,-0.9000002,1,0,17.21723
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_052.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_052.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_052.jpg,0,1,0,17.63626
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_125.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_125.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_125.jpg,0,1,0,18.38999
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_220.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_220.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_220.jpg,-0.1,1,0,19.50171
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_295.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_295.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_295.jpg,-0.25,1,0,20.00247
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_370.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_370.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_370.jpg,0,1,0,20.81264
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_471.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_471.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_471.jpg,0,1,0,21.86888
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_540.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_540.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_540.jpg,-0.2,1,0,22.63695
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_616.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_616.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_616.jpg,-0.4,1,0,23.34309
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_693.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_693.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_693.jpg,-0.5500001,1,0,23.81725
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_787.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_787.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_787.jpg,-0.8000001,1,0,24.5201
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_872.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_872.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_872.jpg,-1,1,0,24.99224
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_39_962.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_39_962.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_39_962.jpg,0,1,0,25.71834
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_032.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_032.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_032.jpg,0,1,0,26.22409
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_113.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_113.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_113.jpg,0,1,0,26.94718
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_193.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_193.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_193.jpg,0,1,0,27.69096
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_289.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_289.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_289.jpg,0,1,0,28.62358
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_368.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_368.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_368.jpg,0,1,0,29.35786
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_449.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_449.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_449.jpg,0,1,0,30.08876
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_521.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_521.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_521.jpg,-0.2,1,0,30.18035
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_599.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_599.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_599.jpg,-0.4,1,0,30.15776
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_682.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_682.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_682.jpg,-0.6000001,1,0,30.13332
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_751.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_751.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_751.jpg,0,1,0,30.17761
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_830.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_830.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_830.jpg,0,1,0,30.18748
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_40_914.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_40_914.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_40_914.jpg,0,1,0,30.18985
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_010.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_010.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_010.jpg,0,1,0,30.19029
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_098.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_098.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_098.jpg,-0.15,1,0,30.18521
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_183.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_183.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_183.jpg,0,1,0,30.19082
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_281.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_281.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_281.jpg,0,1,0,30.19066
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_366.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_366.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_366.jpg,-0.05,1,0,30.18957
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_448.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_448.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_448.jpg,-0.25,1,0,30.17562
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_515.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_515.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_515.jpg,-0.4,1,0,30.15826
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_605.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_605.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_605.jpg,-0.6500001,1,0,30.12788
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_685.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_685.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_685.jpg,-0.8500001,1,0,30.10531
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_791.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_791.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_791.jpg,0,1,0,30.17784
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_873.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_873.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_873.jpg,0,1,0,30.18867
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_41_953.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_41_953.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_41_953.jpg,0,1,0,30.19017
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_046.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_046.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_046.jpg,0,1,0,30.19042
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_119.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_119.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_119.jpg,0,1,0,30.19027
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_198.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_198.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_198.jpg,-0.15,1,0,30.18455
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_292.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_292.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_292.jpg,-0.35,1,0,30.16365
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_369.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_369.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_369.jpg,-0.5500001,1,0,30.13925
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_449.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_449.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_449.jpg,0,1,0,30.1781
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_542.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_542.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_542.jpg,0,1,0,30.18868
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_617.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_617.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_617.jpg,0,1,0,30.1898
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_697.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_697.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_697.jpg,0,1,0,30.19028
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_780.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_780.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_780.jpg,0,1,0,30.19038
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_870.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_870.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_870.jpg,-0.2,1,0,30.18051
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_42_950.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_42_950.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_42_950.jpg,-0.4,1,0,30.15798
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_026.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_026.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_026.jpg,0,1,0,30.18898
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_119.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_119.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_119.jpg,0,1,0,30.19016
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_197.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_197.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_197.jpg,0,1,0,30.19024
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_272.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_272.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_272.jpg,0,1,0,30.19031
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_362.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_362.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_362.jpg,0,1,0,30.19031
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_442.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_442.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_442.jpg,0,1,0,30.19032
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_533.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_533.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_533.jpg,0,1,0,30.19031
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_626.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_626.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_626.jpg,0,1,0,30.19032
C:\Users\Zeeshan\Desktop\SimulationData\IMG\center_2023_01_29_16_36_43_696.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\left_2023_01_29_16_36_43_696.jpg,C:\Users\Zeeshan\Desktop\SimulationData\IMG\right_2023_01_29_16_36_43_696.jpg,-0.2,1,0,30.17979
